transaction_id,customer_id,store_id,date,time,drink_type,food_item,drink_price,food_price,payment_method,order_method,total_amount
1907,39,5,2024-05-04 6:37,6:37:51,Espresso,Sandwich,3.85,1.95,Mobile,Mobile App,5.80
1908,397,3,2025-02-05 10:50,10:50:28,Hot Chocolate,Cake Pop,4.48,4.48,Card,Mobile App,8.96
1909,192,4,2024-11-16 13:30,13:30:31,Espresso,Cake Pop,4.16,0.17,Mobile,Mobile App,4.34
1910,267,3,2024-06-27 19:05,19:05:29,Hot Chocolate,Oatmeal,6.28,4.16,Mobile,In-Store,10.44
1911,494,5,2025-01-15 20:27,20:27:03,Latte,Cookie,6.10,3.13,Mobile,In-Store,9.24
1912,147,1,2024-06-20 8:11,8:11:34,Mocha,Protein Box,5.00,4.62,Card,In-Store,9.62
1913,395,5,2025-02-18 19:14,19:14:24,Cold Brew,Croissant,3.68,5.62,Mobile,Mobile App,9.30
1914,333,1,2025-01-14 0:05,0:05:55,Tea,Cake Pop,5.64,5.07,Card,Mobile App,10.72
1915,127,2,2024-08-01 3:03,3:03:45,Hot Chocolate,Muffin,5.37,7.88,Mobile,In-Store,13.25
1916,46,5,2024-10-12 3:39,3:39:01,Tea,Muffin,6.41,1.11,Mobile,In-Store,7.52
1917,45,5,2024-04-15 23:51,23:51:44,Cold Brew,Cake Pop,5.18,3.44,Mobile,In-Store,8.61
1918,1,4,2024-03-02 3:27,3:27:19,Hot Chocolate,Croissant,4.51,3.40,Mobile,In-Store,7.91
1919,168,3,2024-05-04 3:15,3:15:46,Cold Brew,None,5.06,3.34,Mobile,In-Store,8.39
1920,108,1,2025-02-03 16:36,16:36:49,Mocha,Oatmeal,6.44,5.31,Mobile,Mobile App,11.75
1921,19,1,2024-06-25 20:46,20:46:07,Frappuccino,Oatmeal,5.59,3.92,Card,In-Store,9.51
1922,332,4,2024-07-09 4:20,4:20:06,Americano,Croissant,5.52,4.14,Mobile,Mobile App,9.66
1923,72,4,2024-12-24 6:09,6:09:12,Latte,Sandwich,4.22,3.46,Mobile,In-Store,7.68
1924,456,3,2024-07-21 3:00,3:00:29,Cold Brew,Oatmeal,5.73,7.93,Card,In-Store,13.66
1925,445,3,2024-05-21 6:43,6:43:12,Espresso,Cookie,5.75,7.42,Mobile,In-Store,13.17
1926,109,5,2024-08-24 18:57,18:57:11,Latte,Oatmeal,4.45,2.46,Card,Mobile App,6.91
1927,268,2,2024-03-17 3:00,3:00:18,Frappuccino,Cookie,4.95,0.89,Card,Mobile App,5.84
1928,445,3,2024-04-25 13:23,13:23:12,Latte,Cake Pop,4.38,6.72,Mobile,In-Store,11.10
1929,240,4,2024-09-20 18:49,18:49:32,Tea,Muffin,4.28,7.98,Card,Mobile App,12.25
1930,417,3,2024-05-22 0:37,0:37:19,Hot Chocolate,Cake Pop,3.58,2.34,Mobile,Mobile App,5.92
1931,301,1,2024-04-19 6:14,6:14:45,Cold Brew,Sandwich,4.36,2.86,Mobile,In-Store,7.22
1932,90,2,2024-12-29 20:28,20:28:25,Espresso,Muffin,5.16,7.53,Mobile,In-Store,12.69
1933,103,5,2024-04-22 13:04,13:04:45,Americano,Croissant,3.50,5.69,Mobile,In-Store,9.19
1934,476,1,2025-01-18 13:06,13:06:50,Cappuccino,Cake Pop,4.35,2.37,Mobile,Mobile App,6.71
1935,250,1,2024-11-20 6:33,6:33:27,Espresso,Cookie,6.14,4.65,Mobile,In-Store,10.79
1936,453,2,2024-12-16 12:08,12:08:48,Espresso,Oatmeal,5.28,7.55,Mobile,Mobile App,12.83
1937,8,5,2024-03-12 18:07,18:07:33,Frappuccino,Protein Box,5.32,6.49,Mobile,In-Store,11.82
1938,153,4,2024-08-28 12:59,12:59:14,Hot Chocolate,None,4.71,5.93,Mobile,In-Store,10.64
1939,347,5,2024-11-24 7:44,7:44:00,Latte,Muffin,5.53,5.90,Mobile,In-Store,11.43
1940,174,3,2024-11-23 22:34,22:34:38,Espresso,None,4.07,1.42,Mobile,In-Store,5.49
1941,343,1,2024-02-29 17:56,17:56:46,Mocha,Protein Box,5.96,6.60,Mobile,Mobile App,12.55
1942,158,3,2024-04-16 15:00,15:00:03,Cold Brew,None,3.85,2.21,Mobile,Mobile App,6.06
1943,493,4,2024-04-21 6:39,6:39:02,Americano,Croissant,5.47,7.44,Mobile,In-Store,12.91
1944,431,3,2024-09-27 12:21,12:21:48,Americano,Bagel,4.52,2.92,Card,Mobile App,7.44
1945,215,5,2024-10-15 21:10,21:10:04,Espresso,None,5.74,6.86,Card,In-Store,12.60
1946,177,3,2024-09-14 23:58,23:58:02,Cold Brew,Croissant,5.15,2.13,Mobile,Mobile App,7.28
1947,175,4,2024-03-04 13:14,13:14:28,Cold Brew,Bagel,4.86,4.12,Card,In-Store,8.97
1948,340,4,2024-11-05 3:28,3:28:50,Latte,Bagel,4.01,0.86,Mobile,In-Store,4.86
1949,338,4,2024-07-11 6:05,6:05:37,Cold Brew,Muffin,5.41,5.28,Mobile,Mobile App,10.69
1950,146,5,2024-11-01 4:46,4:46:42,Americano,Protein Box,6.42,6.69,Cash,In-Store,13.11
1951,450,4,2024-05-30 1:38,1:38:52,Espresso,Cookie,5.98,5.75,Mobile,Mobile App,11.72
1952,324,1,2024-08-25 9:39,9:39:18,Tea,Cake Pop,3.68,4.19,Cash,Mobile App,7.87
1953,478,4,2024-12-19 4:54,4:54:40,Hot Chocolate,Cookie,4.63,0.36,Mobile,Mobile App,4.99
1954,161,3,2024-03-01 12:40,12:40:01,Frappuccino,Sandwich,6.28,7.47,Mobile,In-Store,13.74
1955,127,3,2024-03-03 17:33,17:33:24,Americano,Oatmeal,5.01,5.64,Mobile,In-Store,10.65
1956,420,3,2024-11-15 17:14,17:14:15,Tea,Croissant,5.49,5.97,Mobile,In-Store,11.45
1957,82,5,2024-08-27 19:59,19:59:50,Latte,Protein Box,6.24,6.36,Mobile,Mobile App,12.60
1958,485,3,2024-09-02 20:49,20:49:13,Cappuccino,Muffin,6.12,5.98,Mobile,In-Store,12.10
1959,147,5,2024-08-26 19:28,19:28:12,Latte,Croissant,5.01,3.53,Card,In-Store,8.53
1960,239,5,2025-02-15 22:57,22:57:15,Espresso,Protein Box,4.81,5.87,Mobile,Mobile App,10.68
1961,412,4,2024-10-22 13:53,13:53:58,Espresso,Croissant,4.52,5.00,Mobile,In-Store,9.52
1962,424,1,2024-11-22 17:09,17:09:54,Latte,Protein Box,5.66,6.83,Mobile,In-Store,12.49
1963,84,4,2025-01-29 13:18,13:18:43,Hot Chocolate,Cake Pop,4.36,6.42,Card,Mobile App,10.78
1964,113,4,2025-02-12 20:02,20:02:15,Tea,Protein Box,4.25,0.33,Mobile,Mobile App,4.58
1965,225,5,2024-07-19 19:16,19:16:12,Latte,Protein Box,4.57,3.03,Mobile,Mobile App,7.60
1966,332,5,2024-06-12 19:38,19:38:07,Cold Brew,Sandwich,4.03,0.28,Cash,In-Store,4.31
1967,378,3,2024-10-28 12:09,12:09:36,Espresso,Sandwich,5.59,0.82,Mobile,In-Store,6.40
1968,243,3,2024-03-10 6:07,6:07:41,Americano,Muffin,5.35,4.81,Mobile,Mobile App,10.16
1969,143,4,2024-12-25 17:04,17:04:17,Cold Brew,Cake Pop,4.95,6.99,Card,Mobile App,11.94
1970,41,2,2024-07-08 7:39,7:39:20,Americano,Cookie,4.67,0.96,Card,In-Store,5.63
1971,423,2,2024-05-27 8:08,8:08:13,Cold Brew,Bagel,6.23,3.61,Mobile,In-Store,9.84
1972,258,3,2024-05-29 10:47,10:47:53,Latte,Muffin,3.59,7.29,Mobile,In-Store,10.87
1973,447,2,2024-06-26 11:36,11:36:39,Latte,Cookie,5.81,6.51,Card,In-Store,12.32
1974,285,3,2024-09-19 19:38,19:38:14,Americano,Cookie,6.21,4.16,Mobile,In-Store,10.36
1975,105,5,2025-01-16 11:11,11:11:35,Americano,Protein Box,4.84,6.17,Cash,In-Store,11.01
1976,202,4,2024-07-20 17:13,17:13:55,Cappuccino,Protein Box,5.15,4.18,Mobile,Mobile App,9.33
1977,450,1,2024-11-03 10:48,10:48:59,Hot Chocolate,None,6.33,1.26,Mobile,In-Store,7.60
1978,307,4,2025-02-11 17:58,17:58:35,Cold Brew,Croissant,4.14,1.00,Mobile,Mobile App,5.13
1979,331,3,2024-11-16 17:44,17:44:04,Cappuccino,Protein Box,5.06,1.51,Card,Mobile App,6.57
1980,461,3,2024-11-18 22:18,22:18:38,Cold Brew,Croissant,4.92,2.81,Card,In-Store,7.73
1981,266,4,2024-08-02 22:03,22:03:05,Mocha,Cookie,4.28,7.44,Card,Mobile App,11.72
1982,398,3,2024-10-08 17:33,17:33:17,Cappuccino,Protein Box,5.96,6.40,Cash,Mobile App,12.35
1983,210,2,2024-05-27 15:05,15:05:54,Cold Brew,Protein Box,6.20,3.46,Mobile,In-Store,9.66
1984,51,2,2024-11-26 9:15,9:15:43,Frappuccino,Muffin,5.85,3.94,Mobile,Mobile App,9.79
1985,118,3,2024-08-09 1:10,1:10:11,Cold Brew,Cake Pop,4.09,2.12,Card,Mobile App,6.21
1986,201,3,2024-07-10 19:52,19:52:15,Americano,Cookie,3.76,5.63,Card,In-Store,9.40
1987,377,2,2024-06-28 22:42,22:42:41,Americano,Muffin,5.32,6.42,Card,In-Store,11.74
1988,39,3,2024-07-08 20:28,20:28:27,Mocha,Oatmeal,3.67,1.91,Card,Mobile App,5.58
1989,28,3,2024-07-22 4:46,4:46:25,Tea,Croissant,5.52,0.33,Mobile,In-Store,5.85
1990,259,4,2024-12-03 20:59,20:59:00,Cold Brew,Bagel,5.09,4.99,Mobile,Mobile App,10.08
1991,84,1,2025-02-14 8:52,8:52:34,Americano,Croissant,5.49,4.50,Cash,In-Store,9.99
1992,454,2,2024-03-26 11:24,11:24:50,Hot Chocolate,Cookie,5.27,3.22,Mobile,Mobile App,8.49
1993,155,4,2024-04-28 7:17,7:17:24,Cold Brew,Oatmeal,4.77,5.15,Mobile,In-Store,9.92
1994,117,1,2025-01-24 10:41,10:41:45,Espresso,Croissant,4.10,4.40,Card,Mobile App,8.51
1995,2,3,2024-12-04 17:36,17:36:06,Americano,Cake Pop,4.42,2.00,Mobile,Mobile App,6.42
1996,93,3,2024-09-07 13:49,13:49:36,Mocha,Oatmeal,5.07,3.18,Card,Mobile App,8.26
1997,166,4,2024-10-12 5:27,5:27:59,Frappuccino,Protein Box,5.46,3.42,Mobile,In-Store,8.88
1998,387,3,2024-05-23 15:41,15:41:56,Frappuccino,Bagel,5.84,7.04,Card,In-Store,12.88
1999,400,5,2024-08-01 0:32,0:32:16,Americano,Bagel,5.80,7.69,Card,Mobile App,13.49
2000,350,4,2025-02-17 21:13,21:13:02,Americano,Sandwich,6.42,7.14,Mobile,In-Store,13.56
2001,296,1,2025-01-13 3:45,3:45:18,Latte,Sandwich,4.36,5.75,Mobile,Mobile App,10.11
2002,258,4,2024-11-05 4:48,4:48:09,Mocha,Oatmeal,3.71,4.68,Mobile,In-Store,8.39
2003,81,2,2024-07-12 12:52,12:52:42,Latte,Muffin,4.54,5.51,Mobile,Mobile App,10.05
2004,425,4,2024-09-27 0:30,0:30:13,Americano,Protein Box,5.73,7.51,Mobile,In-Store,13.24
2005,268,3,2024-04-02 1:26,1:26:49,Cold Brew,Bagel,4.81,2.00,Mobile,In-Store,6.81
2006,419,3,2024-05-19 1:56,1:56:46,Espresso,Croissant,5.95,4.28,Mobile,In-Store,10.23
2007,235,5,2024-04-08 17:52,17:52:47,Cappuccino,Cookie,5.15,5.52,Mobile,Mobile App,10.66
2008,321,5,2024-07-02 16:10,16:10:30,Tea,Sandwich,6.29,5.43,Mobile,Mobile App,11.72
2009,311,5,2024-04-13 23:27,23:27:08,Americano,Bagel,6.34,2.02,Card,In-Store,8.36
2010,301,1,2025-01-05 18:42,18:42:04,Cold Brew,Bagel,3.71,4.69,Mobile,Mobile App,8.40
2011,463,5,2024-07-23 21:32,21:32:33,Cappuccino,Cookie,4.87,6.37,Card,Mobile App,11.24
2012,474,1,2024-10-15 1:51,1:51:14,Espresso,Oatmeal,5.33,3.80,Card,Mobile App,9.13
2013,357,5,2024-08-04 6:00,6:00:20,Cold Brew,Sandwich,4.27,6.35,Card,Mobile App,10.61
2014,213,1,2024-11-13 21:03,21:03:01,Cold Brew,Muffin,4.72,2.88,Card,Mobile App,7.60
2015,62,4,2025-02-01 23:51,23:51:30,Americano,Croissant,5.53,7.51,Mobile,In-Store,13.04
2016,49,4,2024-06-29 18:54,18:54:44,Cappuccino,Protein Box,4.18,4.27,Card,In-Store,8.45
2017,127,3,2024-05-19 9:05,9:05:03,Cold Brew,Croissant,5.31,4.77,Mobile,In-Store,10.07
2018,223,1,2024-03-28 0:07,0:07:10,Tea,Protein Box,5.59,0.25,Card,Mobile App,5.84
2019,409,2,2024-07-21 9:29,9:29:08,Latte,Cookie,3.77,1.36,Card,In-Store,5.13
2020,279,3,2024-09-02 21:39,21:39:18,Frappuccino,Oatmeal,4.99,5.06,Mobile,In-Store,10.06
2021,408,4,2024-07-29 0:21,0:21:29,Espresso,Croissant,4.29,3.36,Mobile,In-Store,7.65
2022,294,1,2024-10-30 15:49,15:49:38,Espresso,Protein Box,5.67,4.07,Mobile,Mobile App,9.74
2023,284,5,2024-10-23 7:21,7:21:59,Cappuccino,Muffin,4.07,0.50,Card,In-Store,4.57
2024,277,2,2024-03-30 19:46,19:46:30,Cold Brew,Cake Pop,6.18,6.67,Mobile,In-Store,12.85
2025,438,4,2024-03-21 16:25,16:25:30,Frappuccino,Bagel,4.79,6.28,Mobile,In-Store,11.07
2026,107,3,2024-06-18 22:12,22:12:45,Cappuccino,Croissant,4.09,1.48,Mobile,Mobile App,5.58
2027,146,1,2024-11-12 23:58,23:58:40,Latte,Croissant,4.81,5.07,Mobile,Mobile App,9.89
2028,420,2,2024-07-01 5:13,5:13:47,Latte,Bagel,4.73,6.55,Cash,Mobile App,11.27
2029,99,1,2024-09-08 9:25,9:25:48,Mocha,Cookie,4.79,5.13,Card,In-Store,9.91
2030,429,5,2024-06-22 23:49,23:49:15,Tea,Protein Box,5.26,2.48,Mobile,Mobile App,7.74
2031,375,3,2024-06-26 10:49,10:49:36,Mocha,None,5.06,5.25,Mobile,In-Store,10.31
2032,73,1,2024-03-14 9:24,9:24:12,Americano,Croissant,3.95,1.68,Mobile,In-Store,5.63
2033,437,4,2024-08-14 17:59,17:59:51,Mocha,Sandwich,3.70,2.55,Mobile,In-Store,6.24
2034,486,3,2024-07-09 0:05,0:05:43,Tea,Muffin,5.69,1.92,Card,In-Store,7.61
2035,122,4,2025-02-16 10:29,10:29:04,Mocha,None,5.18,4.46,Mobile,In-Store,9.63
2036,30,1,2024-11-06 3:45,3:45:07,Cold Brew,Muffin,4.58,0.87,Mobile,In-Store,5.44
2037,188,3,2024-06-07 0:21,0:21:08,Hot Chocolate,Muffin,5.93,7.47,Card,Mobile App,13.39
2038,364,4,2024-03-26 14:06,14:06:33,Mocha,Protein Box,4.66,2.67,Cash,In-Store,7.33
2039,354,5,2024-04-28 5:46,5:46:11,Cappuccino,Oatmeal,5.89,1.75,Mobile,In-Store,7.64
2040,288,5,2025-01-02 7:48,7:48:01,Tea,Cake Pop,4.42,3.97,Mobile,Mobile App,8.39
2041,451,1,2025-02-10 7:16,7:16:08,Espresso,Bagel,3.72,2.22,Mobile,In-Store,5.93
2042,195,3,2024-05-25 19:07,19:07:09,Americano,Protein Box,6.30,4.28,Card,Mobile App,10.58
2043,156,2,2024-07-14 7:55,7:55:28,Tea,Sandwich,4.68,2.79,Cash,Mobile App,7.47
2044,172,3,2025-02-06 17:12,17:12:04,Cappuccino,Sandwich,5.88,1.06,Mobile,Mobile App,6.93
2045,335,5,2024-04-09 4:09,4:09:10,Latte,Cookie,4.34,2.13,Mobile,Mobile App,6.46
2046,41,4,2024-04-15 12:09,12:09:50,Frappuccino,Cake Pop,5.44,3.51,Card,In-Store,8.95
2047,63,2,2024-10-16 19:35,19:35:05,Latte,Cake Pop,6.12,0.24,Card,In-Store,6.36
2048,23,1,2024-05-07 11:45,11:45:00,Cold Brew,Bagel,3.62,6.17,Cash,In-Store,9.79
2049,360,2,2024-08-08 5:15,5:15:15,Frappuccino,Cookie,5.99,4.97,Mobile,In-Store,10.97
2050,75,1,2024-05-07 21:09,21:09:57,Cappuccino,Croissant,5.21,4.81,Mobile,Mobile App,10.02
2051,48,2,2024-09-09 8:16,8:16:03,Cappuccino,None,5.32,4.37,Mobile,Mobile App,9.69
2052,160,1,2024-06-11 0:13,0:13:40,Cold Brew,Oatmeal,5.07,4.72,Mobile,In-Store,9.79
2053,313,1,2024-03-30 20:26,20:26:17,Americano,Bagel,6.12,7.48,Mobile,In-Store,13.60
2054,118,2,2024-06-07 18:06,18:06:28,Mocha,Muffin,3.63,0.07,Mobile,Mobile App,3.70
2055,100,2,2024-04-09 23:44,23:44:31,Americano,Cake Pop,4.28,0.38,Mobile,In-Store,4.67
2056,380,1,2024-12-30 0:22,0:22:48,Cappuccino,None,6.13,1.53,Card,In-Store,7.66
2057,417,5,2024-03-10 4:59,4:59:37,Hot Chocolate,Cookie,5.76,1.34,Mobile,In-Store,7.10
2058,408,2,2025-02-06 21:28,21:28:26,Cappuccino,Oatmeal,3.55,1.45,Card,Mobile App,5.00
2059,167,3,2024-05-04 5:24,5:24:10,Cold Brew,None,5.05,5.38,Mobile,In-Store,10.43
2060,290,4,2024-03-11 5:03,5:03:05,Tea,None,5.09,3.68,Card,In-Store,8.76
2061,440,1,2024-09-01 14:39,14:39:40,Latte,Oatmeal,4.70,7.93,Mobile,In-Store,12.64
2062,156,1,2024-08-02 3:04,3:04:18,Mocha,Cookie,4.39,1.82,Card,Mobile App,6.21
2063,421,4,2024-09-12 7:44,7:44:49,Americano,Croissant,5.55,2.49,Mobile,In-Store,8.03
2064,7,5,2025-01-28 3:25,3:25:18,Mocha,Cake Pop,4.12,7.87,Mobile,In-Store,12.00
2065,196,4,2025-02-09 8:43,8:43:05,Americano,None,5.90,6.65,Card,Mobile App,12.55
2066,421,2,2024-10-23 11:09,11:09:16,Latte,Sandwich,5.91,3.76,Mobile,Mobile App,9.67
2067,56,4,2024-03-01 4:24,4:24:12,Cappuccino,Bagel,4.75,4.44,Mobile,In-Store,9.18
2068,321,1,2024-10-29 15:41,15:41:27,Cold Brew,Bagel,4.35,6.75,Card,In-Store,11.10
2069,193,4,2024-12-17 3:12,3:12:25,Espresso,Cookie,4.35,3.85,Card,In-Store,8.20
2070,47,3,2025-01-29 21:57,21:57:26,Espresso,Bagel,4.95,1.65,Mobile,Mobile App,6.60
2071,148,2,2024-04-04 3:53,3:53:47,Mocha,Bagel,5.66,6.63,Mobile,In-Store,12.29
2072,275,4,2024-07-06 18:34,18:34:34,Hot Chocolate,Bagel,4.58,4.30,Mobile,In-Store,8.88
2073,157,1,2024-08-24 5:21,5:21:48,Hot Chocolate,Bagel,5.33,1.22,Mobile,Mobile App,6.55
2074,202,2,2024-03-01 11:31,11:31:57,Frappuccino,Oatmeal,4.65,4.04,Cash,In-Store,8.69
2075,444,1,2024-07-13 5:06,5:06:49,Frappuccino,Sandwich,4.41,3.31,Mobile,Mobile App,7.72
2076,402,5,2024-04-26 2:42,2:42:07,Frappuccino,Muffin,3.57,7.01,Mobile,Mobile App,10.59
2077,476,3,2024-11-24 8:27,8:27:03,Espresso,Protein Box,3.51,1.01,Cash,In-Store,4.52
2078,419,5,2025-02-03 7:26,7:26:25,Cappuccino,Muffin,4.18,7.00,Mobile,In-Store,11.18
2079,427,3,2024-03-31 9:01,9:01:51,Latte,Sandwich,4.72,4.10,Card,Mobile App,8.82
2080,495,4,2024-08-11 4:08,4:08:16,Mocha,Oatmeal,6.05,3.23,Mobile,Mobile App,9.29
2081,479,2,2025-02-08 0:42,0:42:09,Hot Chocolate,Bagel,5.90,1.30,Mobile,Mobile App,7.19
2082,475,4,2024-06-05 9:43,9:43:31,Tea,Cookie,4.30,5.61,Mobile,Mobile App,9.91
2083,126,3,2025-02-08 5:34,5:34:05,Americano,Bagel,4.23,7.41,Mobile,In-Store,11.65
2084,395,3,2024-12-28 10:09,10:09:56,Latte,Muffin,4.18,3.00,Mobile,In-Store,7.18
2085,305,3,2024-11-10 10:14,10:14:32,Cold Brew,Cake Pop,4.52,1.93,Mobile,Mobile App,6.45
2086,369,1,2024-08-25 18:16,18:16:59,Latte,Muffin,4.99,4.44,Mobile,In-Store,9.43
2087,294,2,2024-03-25 21:02,21:02:25,Mocha,Muffin,4.82,6.37,Mobile,Mobile App,11.19
2088,64,4,2024-07-11 12:44,12:44:04,Cappuccino,None,4.15,0.03,Mobile,In-Store,4.18
2089,325,4,2024-05-09 10:37,10:37:42,Frappuccino,Croissant,3.89,5.05,Mobile,In-Store,8.94
2090,392,5,2024-07-22 4:47,4:47:57,Tea,None,3.54,4.77,Mobile,In-Store,8.31
2091,418,3,2024-10-19 13:03,13:03:33,Espresso,Muffin,3.96,2.55,Card,Mobile App,6.51
2092,176,3,2025-01-25 8:32,8:32:10,Cappuccino,Protein Box,5.62,3.61,Mobile,In-Store,9.23
2093,116,3,2024-02-24 19:37,19:37:06,Latte,Bagel,4.23,1.98,Mobile,In-Store,6.21
2094,440,4,2024-11-30 10:45,10:45:14,Espresso,Muffin,4.91,6.32,Card,In-Store,11.22
2095,204,5,2024-05-31 2:41,2:41:59,Americano,Croissant,5.27,5.08,Mobile,In-Store,10.35
2096,486,1,2024-10-04 4:17,4:17:00,Frappuccino,Muffin,6.16,4.26,Card,In-Store,10.42
2097,321,2,2024-12-27 11:25,11:25:32,Cappuccino,Bagel,6.17,3.14,Card,In-Store,9.31
2098,31,1,2025-01-01 17:13,17:13:57,Tea,Protein Box,5.74,2.33,Mobile,In-Store,8.07
2099,388,4,2024-11-30 2:44,2:44:23,Cappuccino,Bagel,3.61,6.58,Mobile,In-Store,10.19
2100,113,3,2024-10-04 16:54,16:54:49,Frappuccino,Muffin,5.23,3.61,Cash,In-Store,8.84
2101,365,2,2024-12-16 7:30,7:30:51,Mocha,Protein Box,5.86,4.01,Mobile,In-Store,9.87
2102,434,4,2024-05-19 19:17,19:17:16,Tea,Oatmeal,3.55,4.17,Card,In-Store,7.72
2103,325,4,2024-11-10 6:50,6:50:21,Tea,Bagel,5.15,3.59,Mobile,In-Store,8.74
2104,414,4,2025-01-16 13:03,13:03:28,Frappuccino,Oatmeal,6.07,2.05,Mobile,In-Store,8.12
2105,376,2,2025-01-21 4:07,4:07:10,Cappuccino,Protein Box,4.92,0.96,Mobile,Mobile App,5.89
2106,344,2,2024-09-13 6:32,6:32:11,Hot Chocolate,Bagel,3.51,0.79,Mobile,In-Store,4.30
2107,443,5,2024-06-13 11:37,11:37:27,Mocha,Cookie,3.53,6.06,Mobile,In-Store,9.59
2108,67,5,2024-11-07 8:13,8:13:15,Americano,Sandwich,4.75,1.79,Card,Mobile App,6.54
2109,75,1,2025-01-20 11:30,11:30:13,Cold Brew,Muffin,3.97,0.45,Cash,Mobile App,4.41
2110,45,2,2024-07-28 8:05,8:05:31,Mocha,Bagel,5.49,6.38,Card,In-Store,11.87
2111,260,2,2024-09-01 10:30,10:30:18,Cold Brew,None,5.63,1.23,Mobile,In-Store,6.86
2112,154,2,2025-01-22 21:00,21:00:41,Americano,Protein Box,4.03,5.00,Card,Mobile App,9.03
2113,155,5,2024-03-24 14:27,14:27:01,Tea,Sandwich,6.17,2.71,Card,In-Store,8.87
2114,430,4,2025-01-03 7:54,7:54:40,Latte,Oatmeal,4.83,1.01,Cash,In-Store,5.84
2115,363,3,2024-06-03 18:52,18:52:07,Frappuccino,Cake Pop,3.93,3.32,Mobile,In-Store,7.24
2116,448,5,2025-02-10 23:13,23:13:16,Tea,Bagel,5.79,0.12,Card,Mobile App,5.91
2117,475,2,2025-02-02 11:42,11:42:29,Tea,Oatmeal,5.87,6.73,Mobile,In-Store,12.60
2118,234,5,2024-12-04 0:11,0:11:31,Frappuccino,Cookie,5.42,4.11,Mobile,In-Store,9.53
2119,51,1,2024-06-07 12:49,12:49:18,Espresso,None,6.06,1.11,Cash,Mobile App,7.17
2120,306,2,2024-07-09 3:44,3:44:54,Frappuccino,None,5.71,1.90,Mobile,Mobile App,7.61
2121,262,1,2024-04-06 19:13,19:13:40,Latte,Protein Box,6.15,3.58,Mobile,In-Store,9.73
2122,315,2,2024-05-22 5:50,5:50:52,Americano,Cookie,4.80,1.51,Card,In-Store,6.31
2123,125,5,2024-02-24 4:28,4:28:42,Cappuccino,Croissant,5.74,2.15,Mobile,Mobile App,7.89
2124,399,4,2024-03-07 19:00,19:00:09,Cappuccino,Protein Box,6.50,4.28,Card,In-Store,10.77
2125,245,3,2024-12-11 21:52,21:52:05,Cold Brew,Croissant,5.67,6.66,Card,In-Store,12.34
2126,30,1,2024-12-09 11:37,11:37:25,Hot Chocolate,Muffin,3.84,3.21,Mobile,In-Store,7.06
2127,426,5,2024-08-06 0:45,0:45:24,Mocha,Oatmeal,5.05,5.74,Mobile,In-Store,10.79
2128,485,4,2024-09-12 5:22,5:22:50,Espresso,Cake Pop,5.26,7.01,Card,In-Store,12.28
2129,122,5,2024-07-30 4:39,4:39:59,Hot Chocolate,Protein Box,4.02,1.73,Mobile,In-Store,5.75
2130,125,1,2025-01-31 16:50,16:50:26,Latte,Oatmeal,6.39,6.46,Cash,Mobile App,12.85
2131,37,3,2024-10-14 15:57,15:57:25,Mocha,Croissant,4.03,6.06,Card,Mobile App,10.09
2132,170,5,2024-10-06 7:50,7:50:30,Hot Chocolate,Oatmeal,4.03,2.86,Mobile,In-Store,6.89
2133,124,2,2024-12-28 5:31,5:31:29,Mocha,Croissant,6.25,7.92,Mobile,Mobile App,14.16
2134,357,4,2025-02-09 11:27,11:27:32,Hot Chocolate,Sandwich,4.90,2.10,Cash,In-Store,7.00
2135,35,5,2024-05-20 13:40,13:40:17,Tea,Protein Box,3.69,2.04,Mobile,Mobile App,5.73
2136,87,4,2024-12-27 19:16,19:16:11,Espresso,Croissant,5.29,6.18,Mobile,Mobile App,11.47
2137,134,2,2024-09-29 16:59,16:59:33,Tea,Oatmeal,5.31,3.48,Card,In-Store,8.78
2138,196,3,2024-03-05 16:12,16:12:47,Frappuccino,Cake Pop,3.69,2.65,Card,In-Store,6.34
2139,274,3,2024-02-28 16:17,16:17:02,Cappuccino,None,6.42,1.43,Card,In-Store,7.85
2140,201,2,2024-06-30 7:25,7:25:11,Mocha,Cookie,5.13,6.12,Mobile,Mobile App,11.25
2141,369,4,2024-07-09 3:52,3:52:10,Latte,Oatmeal,5.18,6.29,Card,Mobile App,11.47
2142,285,5,2024-04-27 17:06,17:06:32,Hot Chocolate,None,5.06,4.53,Card,In-Store,9.59
2143,77,2,2024-04-11 12:26,12:26:19,Hot Chocolate,Protein Box,5.33,7.66,Card,Mobile App,12.99
2144,59,1,2024-08-23 11:25,11:25:51,Americano,Protein Box,4.29,2.55,Cash,In-Store,6.84
2145,431,4,2025-01-26 8:17,8:17:06,Cappuccino,Oatmeal,4.36,1.76,Mobile,Mobile App,6.12
2146,126,3,2024-09-18 12:06,12:06:44,Tea,Protein Box,5.03,5.42,Card,Mobile App,10.45
2147,500,2,2024-11-27 21:13,21:13:55,Americano,Cookie,5.92,6.07,Cash,In-Store,11.99
2148,401,3,2024-03-24 23:04,23:04:23,Americano,Bagel,3.65,1.80,Mobile,In-Store,5.45
2149,109,4,2024-06-19 13:32,13:32:43,Espresso,Cookie,5.31,0.61,Mobile,In-Store,5.92
2150,224,3,2024-06-18 3:37,3:37:00,Espresso,Cake Pop,5.92,6.48,Card,In-Store,12.40
2151,496,2,2025-02-10 12:50,12:50:46,Americano,Cake Pop,3.97,7.81,Mobile,In-Store,11.78
